ID,HT,AT,HG,AG,TG,RSL,MDATE,RD,HODD,DODD,AODD,YR,CHAMP
reNg5fNe,Criciuma,Sao Caetano,1,1,2,1,2011-08-27,19,1.77,3.35,4.15,2011,serie-b
S8OlTcF2,Boa,Duque de Caxias,2,0,2,0,2011-08-27,19,1.60,3.54,5.13,2011,serie-b
tCShSHU8,Vitoria,ASA,1,0,1,0,2011-08-27,19,1.53,3.74,5.49,2011,serie-b
zVJo7Ghq,Guaratingueta,ABC,2,1,3,0,2011-08-27,19,1.85,3.32,3.83,2011,serie-b
4bLj45rJ,Vila Nova FC,Vitoria,0,3,3,2,2011-08-31,20,2.18,3.17,3.05,2011,serie-b
CbkQ99Es,Guarani,Criciuma,4,2,6,0,2011-08-31,20,2.18,3.19,3.03,2011,serie-b
dWxsTlLJ,Icasa,Sport Recife,2,2,4,1,2011-08-31,20,2.14,3.22,3.10,2011,serie-b
hA6N8TTm,Duque de Caxias,Guaratingueta,0,2,2,2,2011-08-31,20,3.27,3.33,2.01,2011,serie-b
Q7Mn5oTC,Parana,Boa,2,0,2,0,2011-08-31,20,1.60,3.56,5.14,2011,serie-b
rqXs6RD6,ASA,Ponte Preta,1,2,3,2,2011-08-31,20,2.29,3.24,2.80,2011,serie-b
UuTw77b0,Barueri,Goias,2,0,2,0,2011-08-31,20,2.08,3.26,3.14,2011,serie-b
zJTZ7mqf,Nautico,Portuguesa,0,0,0,1,2011-08-31,20,2.29,3.23,2.80,2011,serie-b
zNyoS8zQ,ABC,Bragantino,0,5,5,2,2011-08-31,20,1.66,3.52,4.63,2011,serie-b
zZRdRypF,Sao Caetano,Salgueiro,3,1,4,0,2011-08-31,20,1.46,3.86,6.32,2011,serie-b
69npIOCI,Criciuma,Duque de Caxias,2,0,2,0,2011-09-03,21,1.45,3.93,6.24,2011,serie-b
CnmtJ4cC,Salgueiro,ABC,0,1,1,2,2011-09-03,21,2.41,3.18,2.68,2011,serie-b
GKgXKQSa,Sport Recife,Guarani,3,1,4,0,2011-09-03,21,1.49,3.85,5.80,2011,serie-b
KCjlHrSO,Goias,Nautico,1,2,3,2,2011-09-03,21,1.82,3.40,3.90,2011,serie-b
QZhutS4P,Boa,Sao Caetano,4,1,5,0,2011-09-03,21,2.15,3.19,3.07,2011,serie-b
Sru7ynDt,Vitoria,Icasa,1,1,2,1,2011-09-03,21,1.53,3.71,5.53,2011,serie-b
t4EDNSrs,Portuguesa,Parana,2,1,3,0,2011-09-03,21,1.53,3.71,5.52,2011,serie-b
vkXGMnbm,Ponte Preta,Vila Nova FC,1,1,2,1,2011-09-03,21,1.45,4.04,6.12,2011,serie-b
YBWKL6Dg,Bragantino,Barueri,2,1,3,0,2011-09-03,21,2.00,3.36,3.28,2011,serie-b
YelxKpr6,Guaratingueta,ASA,1,1,2,1,2011-09-03,21,1.55,3.68,5.34,2011,serie-b
ncgvWssI,ABC,Portuguesa,1,1,2,1,2011-09-07,22,2.73,3.20,2.36,2011,serie-b
z9vBz6Sn,Duque de Caxias,Salgueiro,1,2,3,2,2011-09-07,22,2.14,3.23,3.06,2011,serie-b
4YmqV1dO,Guarani,Vitoria,0,0,0,1,2011-09-10,22,2.33,3.28,2.70,2011,serie-b
86fzXNRB,Parana,Guaratingueta,0,1,1,2,2011-09-10,22,1.87,3.31,3.74,2011,serie-b
dOSJYqca,Icasa,Ponte Preta,1,1,2,1,2011-09-10,22,2.33,3.26,2.72,2011,serie-b
EawFZPsg,Nautico,Criciuma,2,1,3,0,2011-09-10,22,1.61,3.58,5.00,2011,serie-b
EqeWX3C5,Barueri,Sport Recife,2,3,5,2,2011-09-10,22,2.00,3.29,3.35,2011,serie-b
O2n1k5st,ASA,Goias,1,1,2,1,2011-09-10,22,1.92,3.33,3.54,2011,serie-b
rPnmULBU,Vila Nova FC,Boa,1,2,3,2,2011-09-10,22,1.91,3.28,3.63,2011,serie-b
zwj5lPdn,Sao Caetano,Bragantino,0,2,2,2,2011-09-10,22,2.01,3.29,3.33,2011,serie-b
0Yp9walo,Boa,Guarani,0,1,1,2,2011-09-14,23,1.70,3.44,4.48,2011,serie-b
42awqLQN,Goias,ABC,1,2,3,2,2011-09-14,23,1.63,3.63,4.64,2011,serie-b
8z6UpsdB,Sport Recife,ASA,3,0,3,0,2011-09-14,23,1.45,3.90,6.28,2011,serie-b
bPbsrutU,Criciuma,Vila Nova FC,3,1,4,0,2011-09-14,23,1.63,3.51,4.89,2011,serie-b
dhvEn3Rb,Ponte Preta,Sao Caetano,1,0,1,0,2011-09-14,23,1.63,3.56,4.85,2011,serie-b
f7dr02th,Salgueiro,Parana,2,1,3,0,2011-09-14,23,2.74,3.20,2.36,2011,serie-b
GGcv1rRo,Vitoria,Duque de Caxias,5,1,6,0,2011-09-14,23,1.33,4.37,8.32,2011,serie-b
I1uAmqCh,Portuguesa,Barueri,4,2,6,0,2011-09-14,23,1.53,3.71,5.57,2011,serie-b
jaeZq1BH,Guaratingueta,Icasa,1,0,1,0,2011-09-14,23,1.69,3.52,4.44,2011,serie-b
QRrIoNt5,Bragantino,Nautico,2,1,3,0,2011-09-14,23,2.09,3.27,3.13,2011,serie-b
2XajbtB4,Guarani,Portuguesa,0,2,2,2,2011-09-17,24,3.07,3.23,2.14,2011,serie-b
fDuyuhAq,Barueri,Ponte Preta,2,1,3,0,2011-09-17,24,2.46,3.22,2.58,2011,serie-b
GSTqwWvd,Parana,Goias,1,1,2,1,2011-09-17,24,1.96,3.27,3.48,2011,serie-b
lUenaMeb,Sao Caetano,Guaratingueta,1,1,2,1,2011-09-17,24,2.16,3.23,3.03,2011,serie-b
OErr0gn9,ABC,Vitoria,0,0,0,1,2011-09-17,24,2.21,3.21,2.92,2011,serie-b
pdkec0QA,Duque de Caxias,Sport Recife,1,1,2,1,2011-09-17,24,4.82,3.55,1.63,2011,serie-b
pOqv1ZW2,Icasa,Boa,0,1,1,2,2011-09-17,24,1.89,3.29,3.72,2011,serie-b
S2Xmxjf2,Vila Nova FC,Bragantino,1,2,3,2,2011-09-17,24,2.20,3.28,2.92,2011,serie-b
S4C7dKuH,Nautico,Salgueiro,1,0,1,0,2011-09-17,24,1.39,4.00,7.34,2011,serie-b
Y3vuvCPk,ASA,Criciuma,3,1,4,0,2011-09-17,24,1.95,3.26,3.50,2011,serie-b
E3yeciWR,ABC,Vila Nova FC,1,2,3,2,2011-09-21,25,1.71,3.38,4.57,2011,serie-b
fsiVhBvq,Guaratingueta,Guarani,1,2,3,2,2011-09-21,25,1.69,3.43,4.56,2011,serie-b
2DwnkTw8,Bragantino,Portuguesa,1,1,2,1,2011-09-24,25,2.42,3.18,2.66,2011,serie-b
A3SzbLs8,ASA,Barueri,1,1,2,1,2011-09-24,25,1.93,3.30,3.52,2011,serie-b
Gduvik9e,Ponte Preta,Duque de Caxias,2,1,3,0,2011-09-24,25,1.35,4.37,7.77,2011,serie-b
KtxibXGL,Parana,Nautico,2,0,2,0,2011-09-24,25,2.13,3.24,3.05,2011,serie-b
O6WvcucE,Sao Caetano,Icasa,2,2,4,1,2011-09-24,25,1.87,3.36,3.72,2011,serie-b
OMvrj9O1,Boa,Criciuma,2,0,2,0,2011-09-24,25,1.88,3.29,3.72,2011,serie-b
tjwmaD1F,Sport Recife,Vitoria,4,0,4,0,2011-09-24,25,1.82,3.31,3.99,2011,serie-b
x6tzhVgk,Goias,Salgueiro,0,1,1,2,2011-09-24,25,1.43,4.03,6.33,2011,serie-b
48dxAItK,Portuguesa,Goias,3,0,3,0,2011-09-28,26,1.45,3.98,6.33,2011,serie-b
CUiZmyK0,Vila Nova FC,ASA,1,1,2,1,2011-09-28,26,1.87,3.31,3.78,2011,serie-b
dKUneJRQ,Duque de Caxias,Sao Caetano,1,3,4,2,2011-09-28,26,3.00,3.26,2.17,2011,serie-b
EqZVlH4f,Salgueiro,Guaratingueta,0,1,1,2,2011-09-28,26,2.41,3.19,2.70,2011,serie-b
fgsvmeZ6,Icasa,Parana,3,1,4,0,2011-09-28,26,1.98,3.33,3.39,2011,serie-b
ITVrdaCK,Guarani,Bragantino,3,1,4,0,2011-09-28,26,2.13,3.30,3.05,2011,serie-b
KMZRkckl,Barueri,Boa,2,2,4,1,2011-09-28,26,1.95,3.28,3.54,2011,serie-b
QHcYAbRD,Criciuma,Sport Recife,1,0,1,0,2011-09-28,26,2.20,3.25,2.95,2011,serie-b
xECFjwzr,Nautico,ABC,2,0,2,0,2011-09-28,26,1.53,3.64,5.80,2011,serie-b
YqtrnFlD,Vitoria,Ponte Preta,2,0,2,0,2011-09-28,26,1.90,3.39,3.61,2011,serie-b
0OaP2zZg,Nautico,Duque de Caxias,1,1,2,1,2011-10-01,27,1.28,4.71,9.04,2011,serie-b
C4KTMeQP,Vila Nova FC,Guarani,0,0,0,1,2011-10-01,27,2.14,3.27,3.04,2011,serie-b
EmFUaYIC,Parana,Vitoria,1,1,2,1,2011-10-01,27,2.08,3.26,3.18,2011,serie-b
IFxD3GJm,Bragantino,Criciuma,2,2,4,1,2011-10-01,27,1.72,3.41,4.33,2011,serie-b
KQFQ0E36,ASA,Icasa,2,1,3,0,2011-10-01,27,1.90,3.28,3.64,2011,serie-b
nXos9xdQ,Sao Caetano,Portuguesa,3,3,6,1,2011-10-01,27,2.84,3.18,2.27,2011,serie-b
Ohw94d4s,Ponte Preta,Salgueiro,1,0,1,0,2011-10-01,27,1.36,4.29,7.50,2011,serie-b
SjJYbhYI,ABC,Sport Recife,3,0,3,0,2011-10-01,27,2.25,3.18,2.90,2011,serie-b
tzHM1fl0,Barueri,Guaratingueta,0,1,1,2,2011-10-01,27,2.16,3.21,3.00,2011,serie-b
YDLPNyBJ,Boa,Goias,1,0,1,0,2011-10-01,27,1.87,3.28,3.80,2011,serie-b
0le7DXX5,Vitoria,Barueri,1,2,3,2,2011-10-05,28,1.57,3.60,5.32,2011,serie-b
44SwInPi,Portuguesa,ASA,2,0,2,0,2011-10-05,28,1.33,4.40,8.43,2011,serie-b
4dCeIFYt,Duque de Caxias,Parana,0,0,0,1,2011-10-05,28,2.81,3.22,2.31,2011,serie-b
6Re3EDIa,Icasa,Vila Nova FC,1,0,1,0,2011-10-05,28,1.77,3.42,4.11,2011,serie-b
dGlGBB2I,Criciuma,ABC,3,1,4,0,2011-10-05,28,1.62,3.56,5.04,2011,serie-b
j1OZIS9o,Sport Recife,Sao Caetano,1,3,4,2,2011-10-05,28,1.44,3.99,6.41,2011,serie-b
QB04Gg3g,Guaratingueta,Bragantino,1,1,2,1,2011-10-05,28,1.91,3.29,3.64,2011,serie-b
rmBaHZmm,Salgueiro,Boa,0,1,1,2,2011-10-05,28,2.68,3.18,2.42,2011,serie-b
vufBCimC,Guarani,Nautico,3,1,4,0,2011-10-05,28,2.04,3.25,3.31,2011,serie-b
YuCqfqXp,Goias,Ponte Preta,2,1,3,0,2011-10-05,28,2.39,3.19,2.71,2011,serie-b
23h2E4OG,Barueri,Duque de Caxias,2,1,3,0,2011-10-08,29,1.48,3.89,6.10,2011,serie-b
bVoBCrgT,Parana,ASA,3,1,4,0,2011-10-08,29,1.83,3.31,3.94,2011,serie-b
ERwxVP8c,Ponte Preta,Sport Recife,1,1,2,1,2011-10-08,29,1.63,3.59,4.82,2011,serie-b
f1Xt7MGj,Boa,Guaratingueta,0,0,0,1,2011-10-08,29,2.08,3.18,3.27,2011,serie-b
GAYx821p,Goias,Criciuma,1,0,1,0,2011-10-08,29,1.87,3.37,3.70,2011,serie-b
KfVkFp9A,Nautico,Icasa,2,2,4,1,2011-10-08,29,1.58,3.61,5.18,2011,serie-b
nTHrH6vb,Sao Caetano,Vila Nova FC,3,0,3,0,2011-10-08,29,1.66,3.53,4.62,2011,serie-b
pSs7DOwN,Salgueiro,Portuguesa,1,2,3,2,2011-10-08,29,4.14,3.40,1.77,2011,serie-b
QJGnGQg4,Bragantino,Vitoria,2,2,4,1,2011-10-08,29,1.90,3.32,3.64,2011,serie-b
zyuYV5gi,ABC,Guarani,2,1,3,0,2011-10-08,29,1.93,3.30,3.54,2011,serie-b
8lwtUqO3,Portuguesa,Boa,1,1,2,1,2011-10-12,30,1.54,3.65,5.58,2011,serie-b
EVc5Q1NS,Guaratingueta,Nautico,0,0,0,1,2011-10-12,30,1.97,3.24,3.51,2011,serie-b
2mWlSNhG,Sport Recife,Bragantino,1,1,2,1,2011-10-15,30,1.60,3.63,5.01,2011,serie-b
8Ilzr3h3,Vitoria,Goias,3,2,5,0,2011-10-15,30,1.61,3.56,5.02,2011,serie-b
b3ZyLuoj,Criciuma,Salgueiro,3,0,3,0,2011-10-15,30,1.50,3.79,5.90,2011,serie-b
C6wtKa0d,Vila Nova FC,Parana,0,1,1,2,2011-10-15,30,1.98,3.24,3.47,2011,serie-b
GvpXLLVq,ASA,Sao Caetano,0,0,0,1,2011-10-15,30,2.01,3.27,3.37,2011,serie-b
KOtpT3wA,Guarani,Ponte Preta,0,3,3,2,2011-10-15,30,2.47,3.19,2.59,2011,serie-b
pdg1Rs8M,Duque de Caxias,ABC,1,0,1,0,2011-10-15,30,2.49,3.23,2.58,2011,serie-b
URkWrqwc,Icasa,Barueri,0,1,1,2,2011-10-15,30,1.91,3.32,3.66,2011,serie-b
hACSXIUe,Goias,Guaratingueta,3,1,4,0,2011-10-19,31,2.06,3.21,3.29,2011,serie-b
lU5XtN79,Nautico,Vila Nova FC,4,2,6,0,2011-10-19,31,1.60,3.56,5.20,2011,serie-b
Ms4uu1xM,Salgueiro,Sport Recife,0,1,1,2,2011-10-19,31,3.75,3.33,1.87,2011,serie-b
Oz8OYbFk,Bragantino,Ponte Preta,1,1,2,1,2011-10-19,31,2.43,3.21,2.65,2011,serie-b
pp9KZv0q,ABC,Boa,2,0,2,0,2011-10-19,31,2.18,3.14,3.10,2011,serie-b
SK4ytsNF,Guarani,ASA,0,1,1,2,2011-10-19,31,1.64,3.53,4.82,2011,serie-b
v3WivLiS,Icasa,Duque de Caxias,4,2,6,0,2011-10-19,31,1.48,3.74,6.33,2011,serie-b
W0BWWxp2,Parana,Criciuma,0,0,0,1,2011-10-19,31,1.99,3.23,3.49,2011,serie-b
xODNeMM2,Barueri,Sao Caetano,0,3,3,2,2011-10-19,31,2.01,3.24,3.44,2011,serie-b
z9WQftx9,Portuguesa,Vitoria,3,2,5,0,2011-10-19,31,1.52,3.72,5.74,2011,serie-b
04RUqGT7,Boa,Bragantino,1,2,3,2,2011-10-22,32,1.98,3.27,3.46,2011,serie-b
8MUYhK6L,Duque de Caxias,Guarani,0,2,2,2,2011-10-22,32,2.80,3.21,2.30,2011,serie-b
dj777a68,Vitoria,Nautico,3,2,5,0,2011-10-22,32,1.76,3.38,4.28,2011,serie-b
MDSQpdE1,Vila Nova FC,Barueri,2,2,4,1,2011-10-22,32,2.18,3.23,3.00,2011,serie-b
QcPwhvMR,Sport Recife,Goias,0,1,1,2,2011-10-22,32,1.68,3.48,4.55,2011,serie-b
QoZHnIqk,ASA,Salgueiro,0,1,1,2,2011-10-22,32,1.54,3.64,5.73,2011,serie-b
UVVUg0iF,Ponte Preta,Parana,4,3,7,0,2011-10-22,32,1.56,3.64,5.34,2011,serie-b
vkwMoxae,Criciuma,Icasa,5,2,7,0,2011-10-22,32,1.69,3.36,4.77,2011,serie-b
WOZDmbUr,Guaratingueta,Portuguesa,2,3,5,2,2011-10-22,32,2.73,3.13,2.42,2011,serie-b
zs6B6JLE,Sao Caetano,ABC,4,0,4,0,2011-10-22,32,1.61,3.59,5.03,2011,serie-b
Olu5o9k6,Guaratingueta,Criciuma,0,0,0,1,2011-10-26,33,1.93,3.27,3.66,2011,serie-b
UsOqlB5m,Guarani,Barueri,3,0,3,0,2011-10-26,33,2.27,3.21,2.88,2011,serie-b
2uv9pT4C,Salgueiro,Vila Nova FC,1,1,2,1,2011-10-29,33,2.50,3.15,2.61,2011,serie-b
6Dp0nkz0,Nautico,Sport Recife,2,0,2,0,2011-10-29,33,2.24,3.15,2.99,2011,serie-b
8xsHr7ZO,Goias,Duque de Caxias,4,1,5,0,2011-10-29,33,1.37,4.35,7.07,2011,serie-b
d2wDqmKI,Parana,Sao Caetano,2,2,4,1,2011-10-29,33,2.21,3.17,3.02,2011,serie-b
Eaq87jCP,Boa,Vitoria,1,2,3,2,2011-10-29,33,2.09,3.20,3.25,2011,serie-b
G8VZ2AKt,ABC,ASA,1,1,2,1,2011-10-29,33,1.85,3.26,3.96,2011,serie-b
GvKukijs,Portuguesa,Ponte Preta,2,1,3,0,2011-10-29,33,1.86,3.35,3.76,2011,serie-b
O4NmmVKg,Bragantino,Icasa,1,1,2,1,2011-10-29,33,1.67,3.49,4.72,2011,serie-b
OhL3dQ3O,Criciuma,Portuguesa,1,1,2,1,2011-11-01,34,2.31,3.21,2.81,2011,serie-b
przv2UZn,Sao Caetano,Guarani,1,2,3,2,2011-11-01,34,1.84,3.36,3.86,2011,serie-b
2qK7epJU,Vila Nova FC,Goias,2,3,5,2,2011-11-04,34,3.23,3.26,2.06,2011,serie-b
6cOn084a,Duque de Caxias,Bragantino,2,6,8,2,2011-11-04,34,4.18,3.50,1.73,2011,serie-b
dQNPFm4n,Vitoria,Salgueiro,5,1,6,0,2011-11-04,34,1.29,4.69,9.09,2011,serie-b
OIjaaSJ5,Sport Recife,Boa,4,1,5,0,2011-11-04,34,1.70,3.44,4.55,2011,serie-b
dWl7c6lI,ASA,Nautico,1,2,3,2,2011-11-05,34,2.21,3.18,2.98,2011,serie-b
Iuj3bnZB,Barueri,Parana,1,0,1,0,2011-11-05,34,1.82,3.38,3.93,2011,serie-b
OYYs1lkg,Ponte Preta,Guaratingueta,0,0,0,1,2011-11-05,34,1.64,3.54,4.79,2011,serie-b
rNJLGTlt,Icasa,ABC,1,3,4,2,2011-11-05,34,1.71,3.53,4.30,2011,serie-b
2eCIDFao,Boa,ASA,2,1,3,0,2011-11-08,35,1.72,3.46,4.36,2011,serie-b
CnTgBPIH,Guaratingueta,Vitoria,0,0,0,1,2011-11-08,35,2.36,3.19,2.77,2011,serie-b
IqW193mU,Criciuma,Ponte Preta,1,1,2,1,2011-11-08,35,2.29,3.22,2.85,2011,serie-b
IuCYDRYb,Guarani,Icasa,0,1,1,2,2011-11-08,35,1.86,3.36,3.77,2011,serie-b
KhIT4Neo,Goias,Sao Caetano,1,0,1,0,2011-11-08,35,1.70,3.57,4.34,2011,serie-b
nFGxDol5,Duque de Caxias,Vila Nova FC,1,1,2,1,2011-11-08,35,2.56,3.25,2.50,2011,serie-b
OMWcAqYN,Salgueiro,Bragantino,0,1,1,2,2011-11-08,35,5.02,3.82,1.56,2011,serie-b
tnBMCZEi,ABC,Parana,1,1,2,1,2011-11-08,35,1.93,3.33,3.56,2011,serie-b
UNwkC53B,Nautico,Barueri,2,1,3,0,2011-11-08,35,1.49,3.89,5.79,2011,serie-b
vkDUE7Jh,Portuguesa,Sport Recife,2,2,4,1,2011-11-08,35,1.51,3.85,5.65,2011,serie-b
EqRo9iEG,Sport Recife,Guaratingueta,4,0,4,0,2011-11-11,36,1.72,3.46,4.34,2011,serie-b
lCEUADq4,Ponte Preta,Boa,1,2,3,2,2011-11-11,36,1.45,3.82,6.72,2011,serie-b
x6IGQhqi,Icasa,Salgueiro,1,0,1,0,2011-11-11,36,1.34,4.36,8.02,2011,serie-b
00Pg7VrT,ASA,Duque de Caxias,2,0,2,0,2011-11-12,36,1.32,4.64,8.01,2011,serie-b
6s2M2kip,Parana,Guarani,3,0,3,0,2011-11-12,36,1.91,3.28,3.70,2011,serie-b
GdHKPCbc,Vitoria,Criciuma,3,1,4,0,2011-11-12,36,1.58,3.65,5.20,2011,serie-b
Kp6Q196j,Vila Nova FC,Portuguesa,1,3,4,2,2011-11-12,36,4.16,3.39,1.78,2011,serie-b
M9Qk8BTM,Barueri,ABC,1,3,4,2,2011-11-12,36,1.81,3.41,3.97,2011,serie-b
Wz4Z9XbA,Bragantino,Goias,4,0,4,0,2011-11-12,36,1.87,3.39,3.70,2011,serie-b
z9AQBgUc,Sao Caetano,Nautico,0,0,0,1,2011-11-12,36,1.92,3.37,3.59,2011,serie-b
YXBPOWD3,Portuguesa,Duque de Caxias,4,0,4,0,2011-11-18,37,1.17,6.04,11.64,2011,serie-b
0QzC00C7,Goias,Icasa,0,0,0,1,2011-11-19,37,1.99,3.29,3.43,2011,serie-b
6mw3Pqk8,Boa,Nautico,2,1,3,0,2011-11-19,37,2.42,3.16,2.69,2011,serie-b
6oAXMArG,Bragantino,ASA,0,1,1,2,2011-11-19,37,1.45,3.92,6.28,2011,serie-b
COATNjT9,Ponte Preta,ABC,4,1,5,0,2011-11-19,37,1.44,3.94,6.63,2011,serie-b
E9Ya32Sl,Guaratingueta,Vila Nova FC,2,1,3,0,2011-11-19,37,1.54,3.64,5.70,2011,serie-b
h0X32Mse,Salgueiro,Guarani,1,4,5,2,2011-11-19,37,3.53,3.28,1.94,2011,serie-b
Kjs7O34E,Vitoria,Sao Caetano,1,2,3,2,2011-11-19,37,1.53,3.71,5.65,2011,serie-b
MZy81tc1,Criciuma,Barueri,1,2,3,2,2011-11-19,37,2.42,3.21,2.65,2011,serie-b
Wpqe4rDr,Sport Recife,Parana,3,0,3,0,2011-11-19,37,1.45,3.87,6.43,2011,serie-b
n7AfFaR0,Barueri,Salgueiro,2,1,3,0,2011-11-25,38,1.37,4.25,7.42,2011,serie-b
0fGgxNYD,Guarani,Goias,2,0,2,0,2011-11-26,38,1.79,3.39,4.09,2011,serie-b
8Mb3DwdD,Duque de Caxias,Boa,2,2,4,1,2011-11-26,38,4.40,3.50,1.71,2011,serie-b
dYqzI1sr,Icasa,Portuguesa,0,2,2,2,2011-11-26,38,2.03,3.32,3.27,2011,serie-b
EDtBNNJK,ABC,Guaratingueta,3,1,4,0,2011-11-26,38,2.29,3.21,2.85,2011,serie-b
h4uFMsZQ,ASA,Vitoria,1,2,3,2,2011-11-26,38,2.31,3.26,2.78,2011,serie-b
UVaaEJt7,Parana,Bragantino,1,0,1,0,2011-11-26,38,2.38,3.21,2.73,2011,serie-b
voFcyslK,Sao Caetano,Criciuma,1,0,1,0,2011-11-26,38,1.33,4.39,8.26,2011,serie-b
vs7nHLdl,Vila Nova FC,Sport Recife,0,1,1,2,2011-11-26,38,6.66,4.10,1.42,2011,serie-b
Y36jGuCf,Nautico,Ponte Preta,2,2,4,1,2011-11-26,38,1.80,3.45,3.92,2011,serie-b
0MV5HZA6,Barueri,Vitoria,0,1,1,2,2012-05-19,1,2.46,3.20,2.61,2012,serie-b
4fxcJetf,Criciuma,Guaratingueta,4,1,5,0,2012-05-19,1,1.70,3.46,4.40,2012,serie-b
8nZDFDuJ,Ceara,America MG,1,2,3,2,2012-05-19,1,1.75,3.44,4.17,2012,serie-b
8QyMNAXu,Parana,Guarani,1,1,2,1,2012-05-19,1,2.28,3.19,2.85,2012,serie-b
fqV9GgQC,Betim,ABC,1,1,2,1,2012-05-19,1,2.01,3.25,3.34,2012,serie-b
KrlXK8Hb,CRB,Bragantino,0,2,2,2,2012-05-19,1,2.28,3.20,2.86,2012,serie-b
nHzQMUnn,America RN,Goias,5,2,7,0,2012-05-19,1,2.27,3.20,2.87,2012,serie-b
Q3wgKyRm,Joinville,Atletico-PR,1,4,5,2,2012-05-19,1,2.54,3.22,2.50,2012,serie-b
thkTLl2h,Boa,Avai,2,2,4,1,2012-05-19,1,2.40,3.18,2.68,2012,serie-b
MVW1IFe0,Sao Caetano,ASA,0,1,1,2,2012-05-20,1,1.64,3.50,4.81,2012,serie-b
GAstJnnB,Avai,Sao Caetano,1,0,1,0,2012-05-23,2,1.56,3.72,5.31,2012,serie-b
6azgGpWT,America MG,CRB,4,0,4,0,2012-05-26,2,1.31,4.47,8.69,2012,serie-b
AXtpI61H,Guarani,Boa,0,0,0,1,2012-05-26,2,1.70,3.46,4.37,2012,serie-b
GA3BYRob,Bragantino,Criciuma,3,4,7,2,2012-05-26,2,1.71,3.49,4.32,2012,serie-b
lOulHQGN,Guaratingueta,Ceara,2,1,3,0,2012-05-26,2,2.76,3.18,2.35,2012,serie-b
YoE6Z7Wi,ABC,Joinville,0,0,0,1,2012-05-26,2,1.61,3.58,4.99,2012,serie-b
f12FXo14,ASA,Barueri,1,1,2,1,2012-05-27,2,1.91,3.32,3.61,2012,serie-b
2R5NVPVG,Criciuma,Vitoria,2,1,3,0,2012-05-30,3,1.98,3.34,3.36,2012,serie-b
bgaWT30T,Barueri,ABC,0,3,3,2,2012-05-30,3,1.77,3.50,4.03,2012,serie-b
fHjwmR0i,Parana,America MG,0,1,1,2,2012-05-30,3,2.45,3.20,2.62,2012,serie-b
fPp2OsOj,Ceara,Goias,2,2,4,1,2012-05-30,3,1.81,3.38,3.94,2012,serie-b
GYobPN8p,Betim,ASA,1,0,1,0,2012-05-30,3,2.35,3.13,2.82,2012,serie-b
Oz7JW5GA,Joinville,Guarani,2,0,2,0,2012-05-30,3,2.06,3.29,3.25,2012,serie-b
pjeSUqoN,Sao Caetano,Bragantino,2,0,2,0,2012-05-30,3,2.16,3.25,3.03,2012,serie-b
SUloo5V3,Boa,Atletico-PR,2,1,3,0,2012-05-30,3,3.03,3.23,2.17,2012,serie-b
tYhkpPpA,CRB,Guaratingueta,3,1,4,0,2012-05-30,3,2.24,3.22,2.93,2012,serie-b
Y7ksnoGc,America RN,Avai,1,0,1,0,2012-05-30,3,2.23,3.32,2.86,2012,serie-b
21MWd2UF,ASA,Boa,3,2,5,0,2012-06-02,4,1.91,3.25,3.69,2012,serie-b
2msbr3FM,Avai,Joinville,1,2,3,2,2012-06-02,4,1.78,3.37,4.17,2012,serie-b
6ZSNbOa3,ABC,Sao Caetano,0,1,1,2,2012-06-02,4,1.89,3.27,3.71,2012,serie-b
EutxyL7d,Vitoria,Betim,4,0,4,0,2012-06-02,4,1.52,3.72,5.61,2012,serie-b
GfNYy1hj,America MG,Criciuma,3,0,3,0,2012-06-02,4,1.70,3.48,4.39,2012,serie-b
Odrfqq0G,Goias,CRB,1,0,1,0,2012-06-02,4,1.36,4.32,7.40,2012,serie-b
SrUJa4pc,Atletico-PR,Barueri,3,0,3,0,2012-06-02,4,1.41,4.06,6.78,2012,serie-b
WMo2sNUS,Guarani,Ceara,4,1,5,0,2012-06-02,4,2.26,3.13,2.92,2012,serie-b
YVXTxswp,Guaratingueta,America RN,0,2,2,2,2012-06-02,4,2.52,3.23,2.56,2012,serie-b
OANScrF9,Bragantino,Parana,3,3,6,1,2012-06-03,4,1.75,3.45,4.14,2012,serie-b
27wxKSW4,Goias,Parana,2,0,2,0,2012-06-06,2,1.54,3.79,5.37,2012,serie-b
88MKB4vo,Vitoria,America RN,2,2,4,1,2012-06-06,2,1.71,3.57,4.23,2012,serie-b
dOLzdMqM,Joinville,ASA,1,0,1,0,2012-06-06,5,1.58,3.67,5.18,2012,serie-b
G827j07q,Sao Caetano,America MG,1,1,2,1,2012-06-06,5,2.57,3.18,2.51,2012,serie-b
2P0Flvxd,Betim,Avai,1,2,3,2,2012-06-09,5,2.54,3.19,2.53,2012,serie-b
ARPvetaS,Criciuma,Goias,3,0,3,0,2012-06-09,5,2.01,3.30,3.32,2012,serie-b
dOs6B1q9,America RN,Bragantino,2,1,3,0,2012-06-09,5,1.62,3.69,4.73,2012,serie-b
fa1BkKMk,Barueri,Guarani,2,2,4,1,2012-06-09,5,2.33,3.16,2.80,2012,serie-b
josAALbF,Boa,Vitoria,1,2,3,2,2012-06-09,5,2.42,3.21,2.65,2012,serie-b
rLw2CsU2,Parana,Guaratingueta,3,2,5,0,2012-06-09,5,1.72,3.46,4.28,2012,serie-b
SA4wggTs,CRB,Atletico-PR,2,0,2,0,2012-06-09,5,3.57,3.31,1.92,2012,serie-b
